product_id;product_name;brand;rating;review_text;review_date
101;Samsung Galaxy A55;Samsung;2;Слишком быстро разряжается батарея.;19.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Приятно держать в руке, экран яркий.;25.05.2024
103;Apple iPhone 15;Apple;4;Дизайн простой, но функционал на уровне.;26.10.2024
101;Samsung Galaxy A55;Samsung;3;Удобный интерфейс, всё понятно.;24.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Камера не впечатлила.;09.06.2024
103;Apple iPhone 15;Apple;2;Плохая комплектация, ожидал больше.;17.09.2024
101;Samsung Galaxy A55;Samsung;1;Нестабильная связь, иногда пропадает интернет.;10.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;02.05.2024
103;Apple iPhone 15;Apple;5;Нестабильная связь, иногда пропадает интернет.;22.06.2024
101;Samsung Galaxy A55;Samsung;1;Много бесполезных приложений в системе.;21.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Нестабильная связь, иногда пропадает интернет.;04.10.2024
103;Apple iPhone 15;Apple;1;Много бесполезных приложений в системе.;20.10.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;11.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Много бесполезных приложений в системе.;08.10.2024
103;Apple iPhone 15;Apple;3;Слишком быстро разряжается батарея.;26.06.2024
101;Samsung Galaxy A55;Samsung;5;Много бесполезных приложений в системе.;14.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Компактный и лёгкий, удобно носить.;18.06.2024
103;Apple iPhone 15;Apple;3;Плохая комплектация, ожидал больше.;19.08.2024
101;Samsung Galaxy A55;Samsung;5;Много бесполезных приложений в системе.;19.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Удобный интерфейс, всё понятно.;22.10.2024
103;Apple iPhone 15;Apple;3;Фото отличное, особенно ночные снимки.;24.11.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;27.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Удобный интерфейс, всё понятно.;18.09.2024
103;Apple iPhone 15;Apple;1;Фото отличное, особенно ночные снимки.;23.09.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;13.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Удобный интерфейс, всё понятно.;11.09.2024
103;Apple iPhone 15;Apple;5;Средне, есть недостатки по звуку.;16.09.2024
101;Samsung Galaxy A55;Samsung;3;Производительность на высоте.;09.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Плохая комплектация, ожидал больше.;23.09.2024
103;Apple iPhone 15;Apple;1;Дизайн простой, но функционал на уровне.;06.08.2024
101;Samsung Galaxy A55;Samsung;4;Приятно держать в руке, экран яркий.;05.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Медленно работает GPS.;09.08.2024
103;Apple iPhone 15;Apple;3;Средне, есть недостатки по звуку.;29.06.2024
101;Samsung Galaxy A55;Samsung;1;Корпус царапается, нужен чехол.;07.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Медленно работает GPS.;04.10.2024
103;Apple iPhone 15;Apple;5;Медленно работает GPS.;29.08.2024
101;Samsung Galaxy A55;Samsung;3;Медленно работает GPS.;23.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Плохая комплектация, ожидал больше.;09.07.2024
103;Apple iPhone 15;Apple;4;Дизайн простой, но функционал на уровне.;23.06.2024
101;Samsung Galaxy A55;Samsung;4;Камера не впечатлила.;30.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Соотношение цена/качество оптимальное.;09.07.2024
103;Apple iPhone 15;Apple;4;Слишком быстро разряжается батарея.;10.10.2024
101;Samsung Galaxy A55;Samsung;3;Нестабильная связь, иногда пропадает интернет.;23.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Плохая комплектация, ожидал больше.;11.10.2024
103;Apple iPhone 15;Apple;4;Медленно работает GPS.;26.06.2024
101;Samsung Galaxy A55;Samsung;5;Удобный интерфейс, всё понятно.;21.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Средне, есть недостатки по звуку.;03.06.2024
103;Apple iPhone 15;Apple;2;Средне, есть недостатки по звуку.;14.07.2024
101;Samsung Galaxy A55;Samsung;5;Слабый аккумулятор, приходится заряжать дважды в день.;23.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;20.05.2024
103;Apple iPhone 15;Apple;1;Соотношение цена/качество оптимальное.;23.07.2024
101;Samsung Galaxy A55;Samsung;2;Соотношение цена/качество оптимальное.;11.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Производительность на высоте.;02.07.2024
103;Apple iPhone 15;Apple;1;Памяти маловато для фото и видео.;20.08.2024
101;Samsung Galaxy A55;Samsung;1;Фото отличное, особенно ночные снимки.;07.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Приятно держать в руке, экран яркий.;01.08.2024
103;Apple iPhone 15;Apple;4;Цена высокая, но оправдана.;21.07.2024
101;Samsung Galaxy A55;Samsung;4;Корпус царапается, нужен чехол.;13.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Соотношение цена/качество оптимальное.;02.07.2024
103;Apple iPhone 15;Apple;3;Фото отличное, особенно ночные снимки.;21.10.2024
101;Samsung Galaxy A55;Samsung;5;Соотношение цена/качество оптимальное.;11.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Медленно работает GPS.;21.09.2024
103;Apple iPhone 15;Apple;5;Дизайн простой, но функционал на уровне.;10.06.2024
101;Samsung Galaxy A55;Samsung;2;Рекомендую друзьям, лучший выбор.;14.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Цена высокая, но оправдана.;26.05.2024
103;Apple iPhone 15;Apple;5;Камера не впечатлила.;28.11.2024
101;Samsung Galaxy A55;Samsung;1;Соотношение цена/качество оптимальное.;09.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Медленно работает GPS.;08.06.2024
103;Apple iPhone 15;Apple;5;Компактный и лёгкий, удобно носить.;15.07.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;30.07.2024
